2,0,0,0,1,3,0,0,0,1,0,2,1,0,0,1,0,2,0,0,0,0,2
44,0,0,0,0,0,3,4,11,0,0,3,0,0,0,1,0,0,1,0,0,0,1
27,0,0,0,0,0,9,9,0,1,0,0,5,0,3,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0
27,4,1,0,0,0,4,23,3,4,0,0,2,0,1,1,4,0,0,1,3,0,0
30,0,1,1,0,0,0,16,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0
22,0,0,0,0,0,2,15,1,0,0,4,5,0,2,1,0,0,0,0,0,0,0
15,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
