15,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,3,2,6,0,0,0,0,0,0,2,0,0,1,0
1,0,0,0,0,0,7,3,0,0,0,0,0,3,0,1,0,1
3,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,1,0,30,0,0,0,0,6,0,0,0,4,0,2
19,1,0,0,2,0,0,0,2,1,3,0,2,1,2,0,0,0
5,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1
0,0,0,0,1,0,1,0,0,0,13,0,3,0,0,0,0,0
