0,6,0,0,1
0,1,0,0,0
0,92,2,14,6
0,1,0,0,0
0,1,0,0,2
0,203,0,0,0
0,5,0,0,0
66,6269,46,1242,416
0,210,0,0,0
0,3,0,0,0
0,0,0,0,1
0,1,0,0,1
0,53,0,16,11
0,2,0,0,0
0,18,0,0,4
0,80,2,1,0
0,871,0,14,0
0,581,4,2,1
0,937,0,0,0
0,1,0,0,0
0,0,0,4,0
0,5,0,0,0
0,95,0,1,0
0,1,0,0,0
0,18,0,0,0
0,1,0,0,0
0,208,18,32,97
0,19,0,2,0
1,1524,1,3,48
0,318,0,0,0
0,1,0,0,0
