0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16,0,0,0,0,4,0,9,0,0,1,5,6,0,0,0,0,0
2,0,2,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0
10,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,2,0,23,10,4,5,7,1,0,0,0,22,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12
1,0,0,1,1,0,4,14,0,9,0,0,0,1,19,0,0,0
21,0,0,0,0,5,0,2,0,0,0,10,0,0,0,0,0,5
