11,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0
17,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0
15,0,0,0,0,11,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0
21,0,2,0,0,19,0,1,0,0,0,2,0,0,0,8,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0
6,1,0,0,0,10,3,0,0,0,0,2,0,0,0,0,0,9,0
2,0,0,0,0,1,0,0,0,3,0,0,0,0,1,1,2,0,0
8,0,0,2,1,2,0,0,4,0,1,0,0,0,0,0,0,0,6
