0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
0,0,15,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
0,8,0,0,0,0,2,5,0,0,0,3,0,0,0,0,1,15
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,0,7,1,1,0,0,5,2,0,5,1,0,19
0,0,0,1,0,0,0,0,0,1,2,3,0,0,0,0,0,1
