9,0,4,0,0,18,0,2,0,0,0,0,0
0,0,0,1,0,13,0,1,0,1,2,0,0
3,0,0,0,0,13,2,0,1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,5
0,2,1,1,6,4,0,4,2,3,0,0,0
20,0,0,0,0,0,0,3,0,5,0,0,1
