12,0,1,1,2,0,0,0,0,12,3,3,0
0,0,0,0,0,0,1,0,0,0,0,0,0
30,1,0,0,0,0,7,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,1,0,4,3,0,0,0,0
53,1,0,0,0,1,0,0,0,4,0,0,2
