0,12,0,0,8,3,0,0,0,0,0,0,0
13,0,0,0,4,0,0,0,0,0,0,0,0
17,0,0,6,3,0,1,4,2,2,0,0,0
1,0,0,0,16,0,0,0,0,0,0,1,0
0,0,0,0,1,2,0,0,0,0,0,1,0
10,1,0,0,13,1,0,0,0,1,24,0,13
4,0,4,0,10,0,2,0,0,0,29,0,0
