38,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,2,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
11,3,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,0,4,0,0,0,3,0,0,0,2,10,0,0,0,0,0,0,0,2,0,0,0
21,1,0,0,0,0,1,20,2,0,7,1,0,2,0,1,0,3,1,0,11,0,0
12,0,0,3,0,0,0,20,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0
1,1,0,0,0,0,7,14,0,0,0,0,0,1,0,1,0,0,5,0,0,0,1
